"","Y","M","D","Tmax"
"35367",2016,10,29,10.6999997608364
"35368",2016,10,30,8.09999981895089
"35369",2016,10,31,8.6099998075515
"35370",2016,11,1,8.62999980710447
"35371",2016,11,2,9.83999978005886
"35372",2016,11,3,5.75999987125397
"35373",2016,11,4,6.87999984622002
"35374",2016,11,5,6.47999985516071
"35375",2016,11,6,7.88999982364476
"35376",2016,11,7,6.61999985203147
"35377",2016,11,8,4.53999989852309
"35378",2016,11,9,2.01999995484948
"35379",2016,11,10,3.43999992311001
"35380",2016,11,11,1.33999997004867
"35381",2016,11,12,0.849999981001019
"35382",2016,11,13,2.33999994769692
"35383",2016,11,14,5.38999987952411
"35384",2016,11,15,3.10999993048608
"35385",2016,11,16,4.96999988891184
"35386",2016,11,17,7.75999982655048
"35387",2016,11,18,10.1599997729063
"35388",2016,11,19,10.7999997586012
"35389",2016,11,20,10.9299997556955
"35390",2016,11,21,13.2399997040629
"35391",2016,11,22,9.22999979369342
"35392",2016,11,23,8.05999981984496
"35393",2016,11,24,6.37999985739589
"35394",2016,11,25,4.71999989449978
"35395",2016,11,26,6.18999986164272
"35396",2016,11,27,4.8799998909235
"35397",2016,11,28,0.529999988153577
"35398",2016,11,29,1.46999996714294
"35399",2016,11,30,1.3199999704957
"35400",2016,12,1,3.28999992646277
"35401",2016,12,2,2.24999994970858
"35402",2016,12,3,1.9499999564141
"35403",2016,12,4,0.949999978765845
"35404",2016,12,5,2.29999994859099
"35405",2016,12,6,1.86999995820224
"35406",2016,12,7,0.459999989718199
"35407",2016,12,8,8.38999981246889
"35408",2016,12,9,8.19999981671572
"35409",2016,12,10,9.26999979279935
"35410",2016,12,11,9.19999979436398
"35411",2016,12,12,5.64999987371266
"35412",2016,12,13,-0.679999984800816
"35413",2016,12,14,2.22999995015562
"35414",2016,12,15,2.43999994546175
"35415",2016,12,16,1.30999997071922
"35416",2016,12,17,-1.02999997697771
"35417",2016,12,18,0
"35418",2016,12,19,1.7799999602139
"35419",2016,12,20,2.11999995261431
"35420",2016,12,21,1.70999996177852
"35421",2016,12,22,0.439999990165234
"35422",2016,12,23,1.44999996758997
"35423",2016,12,24,2.10999995283782
"35424",2016,12,25,4.00999991036952
"35425",2016,12,26,9.78999978117645
"35426",2016,12,27,7.14999984018505
"35427",2016,12,28,3.90999991260469
"35428",2016,12,29,2.31999994814396
"35429",2016,12,30,3.1599999293685
"35430",2016,12,31,3.71999991685152
"35431",2017,1,1,4.08999990858138
"35432",2017,1,2,2.82999993674457
"35433",2017,1,3,0.92999997921288
"35434",2017,1,4,2.66999994032085
"35435",2017,1,5,1.09999997541308
"35436",2017,1,6,-9.65999978408217
"35437",2017,1,7,-10.5499997641891
"35438",2017,1,8,-6.4899998549372
"35439",2017,1,9,-4.03999990969896
"35440",2017,1,10,-5.71999987214804
"35441",2017,1,11,-3.23999992758036
"35442",2017,1,12,2.57999994233251
"35443",2017,1,13,2.9299999345094
"35444",2017,1,14,2.59999994188547
"35445",2017,1,15,1.10999997518957
"35446",2017,1,16,-0.0199999995529652
"35447",2017,1,17,-0.379999991506338
"35448",2017,1,18,-3.62999991886318
"35449",2017,1,19,-4.37999990209937
"35450",2017,1,20,0.289999993517995
"35451",2017,1,21,1.44999996758997
"35452",2017,1,22,1.02999997697771
"35453",2017,1,23,2.85999993607402
"35454",2017,1,24,-1.18999997340143
"35455",2017,1,25,1.51999996602535
"35456",2017,1,26,0.61999998614192
"35457",2017,1,27,1.34999996982515
"35458",2017,1,28,1.98999995552003
"35459",2017,1,29,0.559999987483025
"35460",2017,1,30,1.47999996691942
"35461",2017,1,31,0.419999990612268
"35462",2017,2,1,-0.0699999984353781
"35463",2017,2,2,0.96999997831881
"35464",2017,2,3,1.07999997586012
"35465",2017,2,4,0.109999997541308
"35466",2017,2,5,-2.65999994054437
"35467",2017,2,6,-1.88999995775521
"35468",2017,2,7,-2.6999999396503
"35469",2017,2,8,-7.87999982386827
"35470",2017,2,9,-6.04999986477196
"35471",2017,2,10,-1.29999997094274
"35472",2017,2,11,-4.04999990947545
"35473",2017,2,12,-4.69999989494681
"35474",2017,2,13,-4.11999990791082
"35475",2017,2,14,-1.15999997407198
"35476",2017,2,15,3.27999992668629
"35477",2017,2,16,8.76999980397522
"35478",2017,2,17,3.12999993003905
"35479",2017,2,18,2.4699999447912
"35480",2017,2,19,3.39999992400408
"35481",2017,2,20,5.64999987371266
"35482",2017,2,21,7.63999982923269
"35483",2017,2,22,8.75999980419874
"35484",2017,2,23,8.39999981224537
"35485",2017,2,24,9.32999979145825
"35486",2017,2,25,2.6999999396503
"35487",2017,2,26,7.42999983392656
"35488",2017,2,27,13.6599996946752
"35489",2017,2,28,12.8299997132272
"35490",2017,3,1,8.59999980777502
"35491",2017,3,2,10.5899997632951
"35492",2017,3,3,8.12999981828034
"35493",2017,3,4,14.3999996781349
"35494",2017,3,5,15.8999996446073
"35495",2017,3,6,9.759999781847
"35496",2017,3,7,6.84999984689057
"35497",2017,3,8,5.5699998755008
"35498",2017,3,9,6.37999985739589
"35499",2017,3,10,6.27999985963106
"35500",2017,3,11,5.60999987460673
"35501",2017,3,12,6.44999985583127
"35502",2017,3,13,6.21999986097217
"35503",2017,3,14,8.8999998010695
"35504",2017,3,15,12.0899997297674
"35505",2017,3,16,9.95999977737665
"35506",2017,3,17,11.789999736473
"35507",2017,3,18,7.749999826774
"35508",2017,3,19,6.52999985404313
"35509",2017,3,20,10.7399997599423
"35510",2017,3,21,13.509999698028
"35511",2017,3,22,10.8899997565895
"35512",2017,3,23,10.7799997590482
"35513",2017,3,24,12.039999730885
"35514",2017,3,25,9.22999979369342
"35515",2017,3,26,9.57999978587031
"35516",2017,3,27,16.4499996323138
"35517",2017,3,28,16.2899996358901
"35518",2017,3,29,17.489999609068
"35519",2017,3,30,10.5099997650832
"35520",2017,3,31,20.6999995373189
"35521",2017,4,1,22.7399994917214
"35522",2017,4,2,24.2299994584173
"35523",2017,4,3,18.7399995811284
"35524",2017,4,4,19.5799995623529
"35525",2017,4,5,20.119999550283
"35526",2017,4,6,12.4399997219443
"35527",2017,4,7,8.2099998164922
"35528",2017,4,8,13.8899996895343
"35529",2017,4,9,11.6699997391552
"35530",2017,4,10,21.1399995274842
"35531",2017,4,11,16.9599996209145
"35532",2017,4,12,8.4399998113513
"35533",2017,4,13,11.1099997516721
"35534",2017,4,14,9.71999978274107
"35535",2017,4,15,11.5299997422844
"35536",2017,4,16,9.23999979346991
"35537",2017,4,17,8.64999980665743
"35538",2017,4,18,5.9699998665601
"35539",2017,4,19,7.91999982297421
"35540",2017,4,20,7.13999984040856
"35541",2017,4,21,10.2299997713417
"35542",2017,4,22,10.0799997746944
"35543",2017,4,23,10.2699997704476
"35544",2017,4,24,10.0799997746944
"35545",2017,4,25,18.4399995878339
"35546",2017,4,26,11.1599997505546
"35547",2017,4,27,7.1199998408556
"35548",2017,4,28,6.75999984890223
"35549",2017,4,29,12.1199997290969
"35550",2017,4,30,10.2699997704476
"35551",2017,5,1,14.0799996852875
"35552",2017,5,2,12.6499997172505
"35553",2017,5,3,11.2899997476488
"35554",2017,5,4,16.8399996235967
"35555",2017,5,5,20.6999995373189
"35556",2017,5,6,24.119999460876
"35557",2017,5,7,16.929999621585
"35558",2017,5,8,10.4799997657537
"35559",2017,5,9,8.68999980576336
"35560",2017,5,10,11.4099997449666
"35561",2017,5,11,12.5899997185916
"35562",2017,5,12,18.8799995779991
"35563",2017,5,13,20.9399995319545
"35564",2017,5,14,21.9999995082617
"35565",2017,5,15,20.2299995478243
"35566",2017,5,16,21.0699995290488
"35567",2017,5,17,22.1199995055795
"35568",2017,5,18,24.2399994581938
"35569",2017,5,19,25.5199994295835
"35570",2017,5,20,26.9499993976206
"35571",2017,5,21,22.7099994923919
"35572",2017,5,22,21.9399995096028
"35573",2017,5,23,23.6999994702637
"35574",2017,5,24,19.4199995659292
"35575",2017,5,25,21.1099995281547
"35576",2017,5,26,21.239999525249
"35577",2017,5,27,22.1599995046854
"35578",2017,5,28,26.5399994067848
"35579",2017,5,29,27.1499993931502
"35580",2017,5,30,26.3499994110316
"35581",2017,5,31,22.8599994890392
"35582",2017,6,1,20.4799995422363
"35583",2017,6,2,21.7399995140731
"35584",2017,6,3,20.6699995379895
"35585",2017,6,4,27.289999390021
"35586",2017,6,5,21.9799995087087
"35587",2017,6,6,25.1399994380772
"35588",2017,6,7,21.529999518767
"35589",2017,6,8,21.6199995167553
"35590",2017,6,9,25.0999994389713
"35591",2017,6,10,26.7399994023144
"35592",2017,6,11,23.829999467358
"35593",2017,6,12,26.2199994139373
"35594",2017,6,13,19.2199995703995
"35595",2017,6,14,20.5799995400012
"35596",2017,6,15,23.0099994856864
"35597",2017,6,16,24.0499994624406
"35598",2017,6,17,20.6299995388836
"35599",2017,6,18,24.3499994557351
"35600",2017,6,19,28.5999993607402
"35601",2017,6,20,30.8899993095547
"35602",2017,6,21,24.4399994537234
"35603",2017,6,22,25.2499994356185
"35604",2017,6,23,23.2199994809926
"35605",2017,6,24,22.8799994885921
"35606",2017,6,25,26.9899993967265
"35607",2017,6,26,25.549999428913
"35608",2017,6,27,25.259999435395
"35609",2017,6,28,28.2499993685633
"35610",2017,6,29,28.8799993544817
"35611",2017,6,30,24.0099994633347
"35612",2017,7,1,24.0299994628876
"35613",2017,7,2,22.5999994948506
"35614",2017,7,3,20.2299995478243
"35615",2017,7,4,20.6299995388836
"35616",2017,7,5,19.6799995601177
"35617",2017,7,6,21.6699995156378
"35618",2017,7,7,23.7699994686991
"35619",2017,7,8,23.6099994722754
"35620",2017,7,9,24.8799994438887
"35621",2017,7,10,30.2099993247539
"35622",2017,7,11,26.3399994112551
"35623",2017,7,12,26.2499994132668
"35624",2017,7,13,22.3099995013326
"35625",2017,7,14,20.8499995339662
"35626",2017,7,15,21.509999519214
"35627",2017,7,16,23.4499994758517
"35628",2017,7,17,22.689999492839
"35629",2017,7,18,23.3599994778633
"35630",2017,7,19,26.7899994011968
"35631",2017,7,20,25.279999434948
"35632",2017,7,21,24.3499994557351
"35633",2017,7,22,26.109999416396
"35634",2017,7,23,27.8099993783981
"35635",2017,7,24,26.5299994070083
"35636",2017,7,25,24.2999994568527
"35637",2017,7,26,21.3499995227903
"35638",2017,7,27,25.2999994345009
"35639",2017,7,28,23.8399994671345
"35640",2017,7,29,24.5899994503707
"35641",2017,7,30,30.169999325648
"35642",2017,7,31,31.5099992956966
"35643",2017,8,1,34.5799992270768
"35644",2017,8,2,30.6399993151426
"35645",2017,8,3,30.729999313131
"35646",2017,8,4,29.0999993495643
"35647",2017,8,5,27.3999993875623
"35648",2017,8,6,23.809999467805
"35649",2017,8,7,23.0599994845688
"35650",2017,8,8,25.0899994391948
"35651",2017,8,9,29.8999993316829
"35652",2017,8,10,30.9699993077666
"35653",2017,8,11,32.9799992628396
"35654",2017,8,12,29.3999993428588
"35655",2017,8,13,22.669999493286
"35656",2017,8,14,22.5999994948506
"35657",2017,8,15,24.2799994572997
"35658",2017,8,16,28.42999936454
"35659",2017,8,17,24.6899994481355
"35660",2017,8,18,29.9999993294477
"35661",2017,8,19,27.1599993929267
"35662",2017,8,20,17.3799996115267
"35663",2017,8,21,18.7899995800108
"35664",2017,8,22,18.5699995849282
"35665",2017,8,23,19.1199995726347
"35666",2017,8,24,21.259999524802
"35667",2017,8,25,23.8399994671345
"35668",2017,8,26,24.389999454841
"35669",2017,8,27,25.5799994282424
"35670",2017,8,28,21.0799995288253
"35671",2017,8,29,21.529999518767
"35672",2017,8,30,25.1299994383007
"35673",2017,8,31,28.7599993571639
"35674",2017,9,1,24.0599994622171
"35675",2017,9,2,16.639999628067
"35676",2017,9,3,15.6299996506423
"35677",2017,9,4,15.8499996457249
"35678",2017,9,5,17.9899995978922
"35679",2017,9,6,17.3699996117502
"35680",2017,9,7,15.3799996562302
"35681",2017,9,8,19.6199995614588
"35682",2017,9,9,23.9299994651228
"35683",2017,9,10,25.0799994394183
"35684",2017,9,11,23.229999480769
"35685",2017,9,12,20.9899995308369
"35686",2017,9,13,18.919999577105
"35687",2017,9,14,19.3899995665997
"35688",2017,9,15,15.5299996528774
"35689",2017,9,16,17.1599996164441
"35690",2017,9,17,15.0899996627122
"35691",2017,9,18,15.9199996441603
"35692",2017,9,19,17.7199996039271
"35693",2017,9,20,14.5999996736646
"35694",2017,9,21,12.2799997255206
"35695",2017,9,22,15.5299996528774
"35696",2017,9,23,18.1499995943159
"35697",2017,9,24,17.3499996121973
"35698",2017,9,25,16.0499996412545
"35699",2017,9,26,21.0599995292723
"35700",2017,9,27,19.1199995726347
"35701",2017,9,28,17.7299996037036
"35702",2017,9,29,16.099999640137
"35703",2017,9,30,16.0399996414781
"35704",2017,10,1,15.3799996562302
"35705",2017,10,2,17.1699996162206
"35706",2017,10,3,12.6899997163564
"35707",2017,10,4,14.2599996812642
"35708",2017,10,5,12.2399997264147
"35709",2017,10,6,12.2199997268617
"35710",2017,10,7,12.5399997197092
"35711",2017,10,8,13.0399997085333
"35712",2017,10,9,11.6999997384846
"35713",2017,10,10,11.5599997416139
"35714",2017,10,11,14.6799996718764
"35715",2017,10,12,17.6499996054918
"35716",2017,10,13,14.1999996826053
"35717",2017,10,14,16.2399996370077
"35718",2017,10,15,17.489999609068
"35719",2017,10,16,21.7199995145202
"35720",2017,10,17,22.3399995006621
"35721",2017,10,18,19.9099995549768
"35722",2017,10,19,16.8699996229261
"35723",2017,10,20,15.7599996477365
"35724",2017,10,21,13.1899997051805
"35725",2017,10,22,11.5199997425079
"35726",2017,10,23,9.23999979346991
"35727",2017,10,24,6.8899998459965
"35728",2017,10,25,9.18999979458749
"35729",2017,10,26,13.6499996948987
"35730",2017,10,27,11.4499997440726
"35731",2017,10,28,9.20999979414046
"35732",2017,10,29,8.8399998024106
"35733",2017,10,30,6.23999986052513
"35734",2017,10,31,6.2599998600781
"35735",2017,11,1,8.38999981246889
"35736",2017,11,2,10.2499997708946
"35737",2017,11,3,10.8099997583777
"35738",2017,11,4,11.7999997362494
"35739",2017,11,5,12.5799997188151
"35740",2017,11,6,13.179999705404
"35741",2017,11,7,9.91999977827072
"35742",2017,11,8,7.75999982655048
"35743",2017,11,9,6.68999985046685
"35744",2017,11,10,9.00999979861081
"35745",2017,11,11,7.29999983683228
"35746",2017,11,12,5.57999987527728
"35747",2017,11,13,3.57999991998076
"35748",2017,11,14,4.71999989449978
"35749",2017,11,15,7.50999983213842
"35750",2017,11,16,6.97999984398484
"35751",2017,11,17,7.0599998421967
"35752",2017,11,18,5.95999986678362
"35753",2017,11,19,5.72999987192452
"35754",2017,11,20,4.05999990925193
"35755",2017,11,21,3.35999992489815
"35756",2017,11,22,2.8699999358505
"35757",2017,11,23,9.48999978788197
"35758",2017,11,24,10.5499997641891
"35759",2017,11,25,10.4399997666478
"35760",2017,11,26,8.92999980039895
"35761",2017,11,27,4.23999990522861
"35762",2017,11,28,3.89999991282821
"35763",2017,11,29,2.96999993361533
"35764",2017,11,30,1.09999997541308
"35765",2017,12,1,1.59999996423721
"35766",2017,12,2,2.47999994456768
"35767",2017,12,3,1.51999996602535
"35768",2017,12,4,1.82999995909631
"35769",2017,12,5,4.27999990433455
"35770",2017,12,6,6.28999985940754
"35771",2017,12,7,6.29999985918403
"35772",2017,12,8,5.59999987483025
"35773",2017,12,9,4.83999989181757
"35774",2017,12,10,2.60999994166195
"35775",2017,12,11,6.06999986432493
"35776",2017,12,12,11.2299997489899
"35777",2017,12,13,5.48999987728894
"35778",2017,12,14,5.01999988779426
"35779",2017,12,15,3.30999992601573
"35780",2017,12,16,3.74999991618097
"35781",2017,12,17,3.11999993026257
"35782",2017,12,18,0.529999988153577
"35783",2017,12,19,-0.909999979659915
"35784",2017,12,20,0.589999986812472
"35785",2017,12,21,2.05999995395541
"35786",2017,12,22,4.48999989964068
"35787",2017,12,23,5.64999987371266
"35788",2017,12,24,9.53999978676438
"35789",2017,12,25,9.16999979503453
"35790",2017,12,26,7.92999982275069
"35791",2017,12,27,5.739999871701
"35792",2017,12,28,8.81999980285764
"35793",2017,12,29,7.36999983526766
"35794",2017,12,30,2.64999994076788
"35795",2017,12,31,5.44999987818301
"35796",2018,1,1,9.51999978721142
"35797",2018,1,2,6.92999984510243
"35798",2018,1,3,5.30999988131225
"35799",2018,1,4,8.09999981895089
"35800",2018,1,5,8.96999979950488
"35801",2018,1,6,9.16999979503453
"35802",2018,1,7,4.42999990098178
"35803",2018,1,8,0.849999981001019
"35804",2018,1,9,2.02999995462596
"35805",2018,1,10,1.70999996177852
"35806",2018,1,11,1.53999996557832
"35807",2018,1,12,0.26999999396503
"35808",2018,1,13,-0.759999983012676
"35809",2018,1,14,-2.99999993294477
"35810",2018,1,15,-4.67999989539385
"35811",2018,1,16,-2.29999994859099
"35812",2018,1,17,2.24999994970858
"35813",2018,1,18,2.85999993607402
"35814",2018,1,19,1.8399999588728
"35815",2018,1,20,1.4899999666959
"35816",2018,1,21,0.639999985694885
"35817",2018,1,22,-1.01999997720122
"35818",2018,1,23,-3.17999992892146
"35819",2018,1,24,3.10999993048608
"35820",2018,1,25,6.5999998524785
"35821",2018,1,26,5.03999988734722
"35822",2018,1,27,2.90999993495643
"35823",2018,1,28,6.32999985851347
"35824",2018,1,29,9.9899997767061
"35825",2018,1,30,9.42999978922307
"35826",2018,1,31,5.91999986767769
"35827",2018,2,1,5.51999987661839
"35828",2018,2,2,4.67999989539385
"35829",2018,2,3,2.24999994970858
"35830",2018,2,4,1.11999997496605
"35831",2018,2,5,0
"35832",2018,2,6,-1.73999996110797
"35833",2018,2,7,0.549999987706542
"35834",2018,2,8,-0.34999999217689
"35835",2018,2,9,-1.40999996848404
"35836",2018,2,10,-1.719999961555
"35837",2018,2,11,0.119999997317791
"35838",2018,2,12,2.29999994859099
"35839",2018,2,13,3.0399999320507
"35840",2018,2,14,1.33999997004867
"35841",2018,2,15,-0.439999990165234
"35842",2018,2,16,2.28999994881451
"35843",2018,2,17,2.25999994948506
"35844",2018,2,18,2.13999995216727
"35845",2018,2,19,2.10999995283782
"35846",2018,2,20,2.82999993674457
"35847",2018,2,21,0.759999983012676
"35848",2018,2,22,-2.15999995172024
"35849",2018,2,23,-2.10999995283782
"35850",2018,2,24,-5.13999988511205
"35851",2018,2,25,-7.56999983079731
"35852",2018,2,26,-9.16999979503453
"35853",2018,2,27,-8.42999981157482
"35854",2018,2,28,-6.70999985001981
"35855",2018,3,1,-8.44999981112778
"35856",2018,3,2,-7.03999984264374
"35857",2018,3,3,-6.14999986253679
"35858",2018,3,4,-0.0599999986588955
"35859",2018,3,5,4.14999990724027
"35860",2018,3,6,6.52999985404313
"35861",2018,3,7,4.23999990522861
"35862",2018,3,8,9.31999979168177
"35863",2018,3,9,8.72999980486929
"35864",2018,3,10,9.60999978519976
"35865",2018,3,11,15.3099996577948
"35866",2018,3,12,15.6599996499717
"35867",2018,3,13,13.8399996906519
"35868",2018,3,14,10.4999997653067
"35869",2018,3,15,4.04999990947545
"35870",2018,3,16,0.369999991729856
"35871",2018,3,17,-2.74999993853271
"35872",2018,3,18,-1.00999997742474
"35873",2018,3,19,0.799999982118607
"35874",2018,3,20,2.04999995417893
"35875",2018,3,21,3.4999999217689
"35876",2018,3,22,6.38999985717237
"35877",2018,3,23,3.92999991215765
"35878",2018,3,24,7.65999982878566
"35879",2018,3,25,11.4699997436255
"35880",2018,3,26,9.79999978095293
"35881",2018,3,27,7.03999984264374
"35882",2018,3,28,4.68999989517033
"35883",2018,3,29,5.85999986901879
"35884",2018,3,30,11.5099997427315
"35885",2018,3,31,11.0999997518957
"35886",2018,4,1,9.23999979346991
"35887",2018,4,2,7.5199998319149
"35888",2018,4,3,15.7199996486306
"35889",2018,4,4,21.5599995180964
"35890",2018,4,5,19.6099995616823
"35891",2018,4,6,15.4399996548891
"35892",2018,4,7,16.3999996334314
"35893",2018,4,8,23.5899994727224
"35894",2018,4,9,25.7999994233251
"35895",2018,4,10,25.0499994400889
"35896",2018,4,11,20.2399995476007
"35897",2018,4,12,21.3199995234609
"35898",2018,4,13,23.5999994724989
"35899",2018,4,14,20.5599995404482
"35900",2018,4,15,23.6299994718283
"35901",2018,4,16,23.0899994838983
"35902",2018,4,17,20.7899995353073
"35903",2018,4,18,18.6199995838106
"35904",2018,4,19,20.4199995435774
"35905",2018,4,20,21.1099995281547
"35906",2018,4,21,23.6699994709343
"35907",2018,4,22,18.8899995777756
"35908",2018,4,23,21.3599995225668
"35909",2018,4,24,19.6799995601177
"35910",2018,4,25,23.1799994818866
"35911",2018,4,26,16.2099996376783
"35912",2018,4,27,15.4399996548891
"35913",2018,4,28,24.1499994602054
"35914",2018,4,29,27.7199993804097
"35915",2018,4,30,28.2399993687868
"35916",2018,5,1,26.1899994146079
"35917",2018,5,2,20.9999995306134
"35918",2018,5,3,29.4499993417412
"35919",2018,5,4,23.8799994662404
"35920",2018,5,5,19.0799995735288
"35921",2018,5,6,20.5899995397776
"35922",2018,5,7,22.8799994885921
"35923",2018,5,8,25.549999428913
"35924",2018,5,9,27.9399993754923
"35925",2018,5,10,27.7799993790686
"35926",2018,5,11,27.5199993848801
"35927",2018,5,12,24.6399994492531
"35928",2018,5,13,27.1099993940443
"35929",2018,5,14,21.4599995203316
"35930",2018,5,15,20.8099995348603
"35931",2018,5,16,19.8699995558709
"35932",2018,5,17,19.0999995730817
"35933",2018,5,18,18.8699995782226
"35934",2018,5,19,19.8499995563179
"35935",2018,5,20,20.5899995397776
"35936",2018,5,21,21.6399995163083
"35937",2018,5,22,23.0699994843453
"35938",2018,5,23,23.7699994686991
"35939",2018,5,24,24.1499994602054
"35940",2018,5,25,23.0399994850159
"35941",2018,5,26,21.2299995254725
"35942",2018,5,27,26.5499994065613
"35943",2018,5,28,27.289999390021
"35944",2018,5,29,28.0099993739277
"35945",2018,5,30,30.1399993263185
"35946",2018,5,31,30.9899993073195
"35947",2018,6,1,30.5399993173778
"35948",2018,6,2,25.7699994239956
"35949",2018,6,3,26.8399994000793
"35950",2018,6,4,28.2999993674457
"35951",2018,6,5,25.1399994380772
"35952",2018,6,6,19.809999557212
"35953",2018,6,7,22.6099994946271
"35954",2018,6,8,28.2099993694574
"35955",2018,6,9,29.5199993401766
"35956",2018,6,10,30.9399993084371
"35957",2018,6,11,27.7599993795156
"35958",2018,6,12,24.8699994441122
"35959",2018,6,13,21.8799995109439
"35960",2018,6,14,23.809999467805
"35961",2018,6,15,26.7399994023144
"35962",2018,6,16,27.4199993871152
"35963",2018,6,17,28.7099993582815
"35964",2018,6,18,28.0999993719161
"35965",2018,6,19,27.5899993833154
"35966",2018,6,20,28.2699993681163
"35967",2018,6,21,32.1499992813915
"35968",2018,6,22,19.4099995661527
"35969",2018,6,23,19.3799995668232
"35970",2018,6,24,17.779999602586
"35971",2018,6,25,17.2599996142089
"35972",2018,6,26,20.0899995509535
"35973",2018,6,27,25.4399994313717
"35974",2018,6,28,27.2799993902445
"35975",2018,6,29,29.1099993493408
"35976",2018,6,30,21.6899995151907
"35977",2018,7,1,18.0299995969981
"35978",2018,7,2,15.9399996437132
"35979",2018,7,3,25.2499994356185
"35980",2018,7,4,27.7999993786216
"35981",2018,7,5,31.5099992956966
"35982",2018,7,6,28.0099993739277
"35983",2018,7,7,27.539999384433
"35984",2018,7,8,27.4299993868917
"35985",2018,7,9,26.3699994105846
"35986",2018,7,10,28.4599993638694
"35987",2018,7,11,26.4099994096905
"35988",2018,7,12,24.5499994512647
"35989",2018,7,13,22.8899994883686
"35990",2018,7,14,22.0299995075911
"35991",2018,7,15,22.4299994986504
"35992",2018,7,16,23.6699994709343
"35993",2018,7,17,24.1799994595349
"35994",2018,7,18,29.4299993421882
"35995",2018,7,19,28.0799993723631
"35996",2018,7,20,28.2099993694574
"35997",2018,7,21,27.3099993895739
"35998",2018,7,22,28.9999993517995
"35999",2018,7,23,28.7599993571639
"36000",2018,7,24,28.6599993593991
"36001",2018,7,25,28.4999993629754
"36002",2018,7,26,29.4499993417412
"36003",2018,7,27,29.1199993491173
"36004",2018,7,28,29.7599993348122
"36005",2018,7,29,30.2299993243068
"36006",2018,7,30,31.5299992952496
"36007",2018,7,31,32.1099992822856
"36008",2018,8,1,31.2199993021786
"36009",2018,8,2,31.9799992851913
"36010",2018,8,3,31.7599992901087
"36011",2018,8,4,31.5199992954731
"36012",2018,8,5,27.7699993792921
"36013",2018,8,6,24.4599994532764
"36014",2018,8,7,28.3899993654341
"36015",2018,8,8,30.4699993189424
"36016",2018,8,9,32.6699992697686
"36017",2018,8,10,32.2099992800504
"36018",2018,8,11,25.0399994403124
"36019",2018,8,12,23.2799994796515
"36020",2018,8,13,29.7599993348122
"36021",2018,8,14,26.7199994027615
"36022",2018,8,15,24.6099994499236
"36023",2018,8,16,25.5099994298071
"36024",2018,8,17,27.2799993902445
"36025",2018,8,18,27.8599993772805
"36026",2018,8,19,28.699999358505
"36027",2018,8,20,31.0999993048608
"36028",2018,8,21,25.819999422878
"36029",2018,8,22,24.2899994570762
"36030",2018,8,23,28.7599993571639
"36031",2018,8,24,31.0499993059784
"36032",2018,8,25,20.119999550283
"36033",2018,8,26,18.2099995929748
"36034",2018,8,27,20.9399995319545
"36035",2018,8,28,21.2799995243549
"36036",2018,8,29,22.6599994935095
"36037",2018,8,30,25.3499994333833
"36038",2018,8,31,22.0699995066971
"36039",2018,9,1,24.6699994485825
"36040",2018,9,2,27.5499993842095
"36041",2018,9,3,26.0499994177371
"36042",2018,9,4,26.0999994166195
"36043",2018,9,5,23.7099994700402
"36044",2018,9,6,24.5399994514883
"36045",2018,9,7,26.149999415502
"36046",2018,9,8,23.4799994751811
"36047",2018,9,9,22.3099995013326
"36048",2018,9,10,24.7799994461238
"36049",2018,9,11,24.0099994633347
"36050",2018,9,12,29.1399993486702
"36051",2018,9,13,22.7199994921684
"36052",2018,9,14,19.3299995679408
"36053",2018,9,15,19.7799995578825
"36054",2018,9,16,20.3099995460361
"36055",2018,9,17,23.3999994769692
"36056",2018,9,18,26.2699994128197
"36057",2018,9,19,27.7599993795156
"36058",2018,9,20,28.7399993576109
"36059",2018,9,21,27.3699993882328
"36060",2018,9,22,21.6699995156378
"36061",2018,9,23,14.2299996819347
"36062",2018,9,24,12.2199997268617
"36063",2018,9,25,12.5399997197092
"36064",2018,9,26,14.0799996852875
"36065",2018,9,27,18.1699995938689
"36066",2018,9,28,18.7899995800108
"36067",2018,9,29,14.1199996843934
"36068",2018,9,30,15.2899996582419
"36069",2018,10,1,17.2699996139854
"36070",2018,10,2,12.5799997188151
"36071",2018,10,3,12.7099997159094
"36072",2018,10,4,13.469999698922
"36073",2018,10,5,16.8099996242672
"36074",2018,10,6,20.3399995453656
"36075",2018,10,7,21.3299995232373
"36076",2018,10,8,14.089999685064
"36077",2018,10,9,16.3299996349961
"36078",2018,10,10,20.1399995498359
"36079",2018,10,11,21.6999995149672
"36080",2018,10,12,21.6599995158613
"36081",2018,10,13,21.8099995125085
"36082",2018,10,14,20.389999544248
"36083",2018,10,15,19.9399995543063
"36084",2018,10,16,20.2699995469302
"36085",2018,10,17,20.6699995379895
"36086",2018,10,18,21.3899995218962
"36087",2018,10,19,14.6999996714294
"36088",2018,10,20,11.2699997480959
"36089",2018,10,21,12.9999997094274
"36090",2018,10,22,10.6999997608364
"36091",2018,10,23,9.1299997959286
"36092",2018,10,24,9.10999979637563
"36093",2018,10,25,10.4199997670949
"36094",2018,10,26,10.1499997731298
"36095",2018,10,27,11.4899997431785
"36096",2018,10,28,7.91999982297421
"36097",2018,10,29,9.51999978721142
"36098",2018,10,30,21.4299995210022
"36099",2018,10,31,17.8099996019155
"36100",2018,11,1,15.6899996493012
"36101",2018,11,2,19.1699995715171
"36102",2018,11,3,14.2999996803701
